ImageInput,Model,Accuracy_mean,Accuracy_std,Accuracy_var,Precision_mean,Precision_std,Precision_var,Recall_mean,Recall_std,Recall_var,F1_mean,F1_std,F1_var,AUC_mean,AUC_std,AUC_var,Uncertainty_mean,Uncertainty_std,Uncertainty_var,Acc_class_0_mean,Acc_class_1_mean
384,efficientnet_b6,0.7702479338842975,0.016163311748436354,0.00026125264667714067,0.6958379806749723,0.009494112166461953,9.013816582936086e-05,0.7622469818783444,0.01436029198658013,0.00020621798593983752,0.7091693152409204,0.011457261009091255,0.00013126882983044278,0.8378851462169715,0.012734028426047452,0.00016215547995538455,0.18545819183519352,0.014718052321373694,0.00021662106413469355,0.7759791122715405,0.7485148514851485
384,efficientnet_b7,0.778099173553719,0.028019386534151404,0.0007850860217501849,0.7035570514020775,0.022422546976470798,0.0005027706129120397,0.7698808262027248,0.015886230019377483,0.00025237230422857034,0.7181371153416591,0.025940438559029368,0.0006729063526347776,0.838907702780722,0.020533414431702483,0.00042162110822404784,0.1850099630245753,0.015542316397063436,0.00024156359898642695,0.7839860748476937,0.7557755775577557
384,regnety_008,0.9170798898071626,0.006723258877061063,4.5202209927980386e-05,0.8731096377094095,0.014949757491383012,0.0002234952490511625,0.8790803884566003,0.00510074882020464,2.6017638526819023e-05,0.8756957499747763,0.0075807733725277385,5.746812492562558e-05,0.9537735496787276,0.003715547859533366,1.3805295896482976e-05,0.054104391437753384,0.004988340194178628,2.4883537892858075e-05,0.9442993907745867,0.8138613861386139
384,regnety_016,0.9161157024793388,0.002685067312619552,7.2095864732979836e-06,0.8720267478405285,0.006935905061576897,4.810677902320802e-05,0.8755551534265699,0.003980792045138626,1.5846705306638963e-05,0.8736565315904041,0.0027610092981573296,7.623172344511231e-06,0.946373227401069,0.0030596863808182843,9.361680748964891e-06,0.045855735794092786,0.0049146112017776356,2.4153403264638215e-05,0.9451697127937336,0.8059405940594061
384,resnext101_32x8d,0.9206611570247933,0.003317243685617707,1.1004105669770546e-05,0.8810563531227679,0.006050247096174634,3.660548992476959e-05,0.8781842152883694,0.010664987383125024,0.00011374195588221594,0.8794176523453908,0.00588435121079927,3.462558917203484e-05,0.9548926171990567,0.0051404984894958304,2.6424724720508912e-05,0.04913368665644984,0.010453987457350935,0.00010928585375845065,0.9510879025239338,0.8052805280528054
512,Resnet18,0.9137741046831955,0.005624660327574525,3.163680380059076e-05,0.8682965979244779,0.008159148865514294,6.657171020962318e-05,0.8731036027884773,0.017773179555938313,0.0003158859115276236,0.8702349799137871,0.010159644800313538,0.00010321838246853793,0.9525482052121662,0.004519333094306539,2.042437161729431e-05,0.0683546484886171,0.01110849238774728,0.00012339860312863928,0.9429068755439513,0.8033003300330034
512,Resnet34,0.9125344352617081,0.006623754842173324,4.387412820921456e-05,0.8652169302063483,0.011986512769594723,0.00014367648837565735,0.8745073201837155,0.015189699491164003,0.00023072697063186796,0.8693147665470489,0.009911955115238607,9.824685420650477e-05,0.9531732285500091,0.002215316129350142,4.9076255529588936e-06,0.0655512753585518,0.006257583359723578,3.9157349503889424e-05,0.9397737162750218,0.8092409240924093
512,Resnet50,0.9121212121212121,0.003853058052534286,1.4846056356199304e-05,0.8658183272797295,0.005562600730209918,3.094252688373191e-05,0.8696292083516445,0.009078122892116937,8.241231524437758e-05,0.867629175216523,0.006324556807246905,4.000001880809316e-05,0.957095709570957,0.0024932071572124105,6.216081928775189e-06,0.06024635806752467,0.0007220924591767827,5.214175195999736e-07,0.9425587467362924,0.7966996699669967
512,Resnet101,0.9086776859504132,0.004908685862591007,2.409519689760082e-05,0.8599807485636779,0.009229952694903787,8.519202675016166e-05,0.86672440089962,0.00989886748239284,9.798757743397436e-05,0.8630792670282303,0.007116763869970218,5.064832798091348e-05,0.9550212984744949,0.003597019017344393,1.2938545811137225e-05,0.057488828102256306,0.009879479344954246,9.760411212737757e-05,0.9387293298520454,0.7947194719471946
512,Resnet152,0.9158402203856749,0.004420607861124306,1.9541773861834017e-05,0.8752337979355316,0.0119202566219902,0.0001420925179341012,0.8688200673853286,0.007715517621779984,5.952921217199746e-05,0.8716304564478511,0.0048036140150339215,2.3074707605430308e-05,0.9579246697515705,0.0036674861558869446,1.3450454703622397e-05,0.0486650672065352,0.005768552223944464,3.327619476037462e-05,0.9495213228894691,0.7881188118811882
512,Densenet121,0.9194214876033058,0.007223201433678744,5.217463895149867e-05,0.8807514161661096,0.015015516071459175,0.00022546572289224877,0.8739989142517386,0.008022157177478298,6.435500578016656e-05,0.8770814937672522,0.00945415007457847,8.938095363265208e-05,0.9569147515273719,0.004509572417022639,2.0336243384371413e-05,0.05717289434125876,0.009078201043080486,8.241373417858763e-05,0.951958224543081,0.7960396039603961
512,Densenet169,0.921763085399449,0.0013425336563097881,1.8023966183245285e-06,0.8793899468050436,0.001268043032389883,1.60793313199253e-06,0.8859274961438702,0.0057981619956787335,3.3618682528133196e-05,0.8825569981626564,0.0028331668371359316,8.026834327046818e-06,0.9574197106394713,0.0055537007469228334,3.084359198637124e-05,0.05253349045456547,0.006013823361105407,3.6166071418577126e-05,0.947432550043516,0.8244224422442243
512,Densenet201,0.9223140495867768,0.003998051039586794,1.5984412115141043e-05,0.8803416361835363,0.007396956542928882,5.47149660979784e-05,0.8867616265543005,0.006457573719962421,4.170025834874929e-05,0.8834069979124752,0.005544212655048154,3.073829396439611e-05,0.9578729674534034,0.005119679713750374,2.621112037138711e-05,0.04978256671793537,0.006782664107845498,4.600453239985557e-05,0.9477806788511749,0.8257425742574258
512,Densenet264d,0.7508264462809917,0.058906243393246016,0.0034699455107043402,0.7020496201700581,0.034402844666807986,0.0011835557211685185,0.7869115632189851,0.03668462336676841,0.0013457615915616504,0.7055474633104948,0.052867534064808736,0.002794976158093712,0.8691552706184457,0.035945070840925936,0.0012920481177591838,0.19439295314980468,0.054245568477242656,0.002942581699419222,0.7249782419495212,0.848844884488449
512,efficientnet_b0,0.9176308539944904,0.005916454984824909,3.500443958745951e-05,0.8745784932478312,0.01174718213363209,0.00013799628808072498,0.8774845108531741,0.004966099265136411,2.4662141911188403e-05,0.8758934983924076,0.007533229199688523,5.674954217503979e-05,0.9447279453793943,0.005135008293746226,2.6368310176842526e-05,0.04490301174864349,0.005078592032490761,2.5792097032478636e-05,0.9463881636205397,0.8085808580858085
512,efficientnet_b1,0.9239669421487605,0.002946177635841243,8.679962661931094e-06,0.8841041825121222,0.0037935389385808436,1.4390937678529074e-05,0.8865910089703487,0.009606970414321401,9.229388054164672e-05,0.8852319078893881,0.005419152897806612,2.9367218129805805e-05,0.9589776732242414,0.0031244905439708364,9.762441159363173e-06,0.029161134395112354,0.0038235659151790963,1.461965630771936e-05,0.9507397737162752,0.8224422442244224
512,efficientnet_b2,0.9263085399449036,0.0024349407065652434,5.928936244488447e-06,0.8892921727381189,0.00421370290273764,1.7755292152539613e-05,0.8870985531973563,0.007176498004111963,5.150212360302299e-05,0.8881130173104623,0.0041610842572988894,1.7314622196340654e-05,0.9465426960450614,0.005221171708369394,2.726063400827697e-05,0.03231057558393646,0.003363670662187705,1.1314280323662273e-05,0.9543951261966928,0.8198019801980199
512,efficientnet_b3,0.921625344352617,0.0010215149431261348,1.0434927790299903e-06,0.8853923548531363,0.004407972708967387,1.9430223403001283e-05,0.8744194262768314,0.004994667533817416,2.4946703773369746e-05,0.8796554136736869,0.0014912834012616569,2.2239261828785357e-06,0.9400356745857353,0.009716190589344677,9.440435956847006e-05,0.03156188367107734,0.004375497785212632,1.9144980868400643e-05,0.9554395126196692,0.7933993399339933
