ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
384,D264d,4,0.7706611570247934,0.7008226859086313,0.7761161233616833,0.7147154181331146,0.8587579384570312,0.18612243571597878,31,0.7667536988685814,0.7854785478547854
384,D264d,5,0.7630853994490359,0.706458180796967,0.7956294323949367,0.7158512720156556,0.8790022605393699,0.18176580847009122,40,0.7397737162750218,0.8514851485148515
384,Eff_b0,1,0.9263085399449036,0.8939361397479955,0.8793225275530163,0.8863453312879531,0.9500239841216498,0.04466609995301141,18,0.9599651871192341,0.7986798679867987
384,Eff_b0,2,0.9201101928374655,0.8823777117498608,0.8729760704529983,0.8775545810894118,0.9441758797289652,0.042188978211406415,18,0.9538729329852045,0.7920792079207921
384,Eff_b0,3,0.9318181818181818,0.903450323261644,0.886448827650389,0.8945769635542908,0.9537522942894812,0.05171248931353291,18,0.9643167972149695,0.8085808580858086
384,Eff_b0,4,0.9097796143250688,0.8631372638914359,0.8640186472955389,0.8635768020604198,0.9467839734365082,0.05767431316665156,17,0.9425587467362925,0.7854785478547854
384,Eff_b0,5,0.9207988980716253,0.8804117477684998,0.8794862514972124,0.8799478033927794,0.9426592789827286,0.04255224395651679,20,0.9503916449086162,0.8085808580858086
384,Eff_b1,1,0.9221763085399449,0.8852261111698565,0.8767115614955752,0.8808694534658554,0.9549759153461038,0.027915167203358442,20,0.9547432550043516,0.7986798679867987
384,Eff_b1,2,0.9201101928374655,0.8772350058184475,0.8826961025084232,0.8799233480477706,0.9499263242251118,0.030860844405695156,20,0.9469103568320278,0.8184818481848185
384,Eff_b1,3,0.9201101928374655,0.8796857275632052,0.8778360864807107,0.878756118629427,0.9492168538002624,0.02929362361352285,19,0.9503916449086162,0.8052805280528053
384,Eff_b1,4,0.9242424242424242,0.888791384829219,0.8792320485312239,0.8838879648261664,0.9508914337908987,0.026519871310891344,19,0.9564838990426457,0.801980198019802
384,Eff_b1,5,0.9325068870523416,0.9049745185586073,0.8868839886599627,0.8955094991364422,0.9471688683228637,0.015950582648535456,23,0.9651871192341166,0.8085808580858086
384,Eff_b2,1,0.9090909090909091,0.857137396764726,0.8757335263552465,0.8659062160679705,0.939126288607973,0.040998451431859435,17,0.9329852045256745,0.8184818481848185
384,Eff_b2,2,0.9207988980716253,0.8876068376068376,0.8673362114279313,0.8769142313773621,0.9434491752047268,0.03458386781206103,16,0.959094865100087,0.7755775577557755
384,Eff_b2,3,0.9235537190082644,0.8845925712640368,0.8836569035493628,0.8841235319704219,0.9435813033000428,0.03369371216356121,17,0.9521322889469104,0.8151815181518152
384,Eff_b2,4,0.9201101928374655,0.8885597972194486,0.8632560383975735,0.8750430292598967,0.9369720261843417,0.031703904578729764,17,0.9608355091383812,0.7656765676567657
384,Eff_b2,5,0.9256198347107438,0.9022045228274783,0.8655223224672337,0.8821269111081045,0.9416424671187746,0.030889850224164198,17,0.9686684073107049,0.7623762376237624
