Scale,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,scanner_Accuracy,scanner_Precision,scanner_Recall,scanner_F1,scanner_AUC,scanner_Uncertainty,num_epochs_trained
n2_5,5,0.8615288220551378,0.8404128539602176,0.7109411012125945,0.7480914885639295,0.8779903293477954,0.046150089001954164,0.24686716791979949,0.24931624631892274,0.24412353148107446,0.2432523031012322,0.5107469638097691,1.3846983450349724,0.36654135338345867,0.350093047205281,0.3257045871398726,0.3036628402577285,0.5073408981166818,1.0973069851116437,17
n5,1,0.8609022556390977,0.8054007369875633,0.7494896567294758,0.7715902146192783,0.886687331257467,0.048965280086433416,0.2650375939849624,0.2630851963220565,0.26423073497875504,0.2607911422546776,0.5114886132791381,1.3847593080712544,0.33521303258145363,0.356105078410276,0.3671918781764449,0.294161358385508,0.5204534965945316,1.0971300491054397,16
n5,2,0.8765664160401002,0.8393396818155898,0.7659170656908214,0.7938410394106596,0.8807701714941534,0.04390716718263294,0.2462406015037594,0.24604761292244204,0.2431445510255632,0.24169879485349402,0.49974893022832007,1.3846178331690102,0.33709273182957394,0.3480682688615369,0.30426398492221607,0.2872195584279657,0.5023225673640347,1.0972617899528172,17
n5,3,0.8609022556390977,0.8317293102700828,0.7159528132378811,0.7511182790864952,0.8765251502808064,0.03930684217194378,0.2775689223057644,0.2778867458181869,0.28026104545444896,0.2760798537503937,0.5233777982255226,1.3847280972498957,0.34022556390977443,0.3204677942578275,0.29006537034172847,0.27887331594958714,0.48466684577511815,1.0972887930577844,17
n5,4,0.8728070175438597,0.8305588056695152,0.7624504943509469,0.7886805546949549,0.885647830217966,0.0428809728334709,0.231203007518797,0.23299279545103324,0.23263263561819675,0.22883435402659008,0.4915691321837862,1.3846513891392302,0.33521303258145363,0.3421445076098422,0.3479041465860824,0.2897014707925408,0.520026066802005,1.0973728229245832,17
n5,5,0.8646616541353384,0.8148561507936508,0.7507925607473118,0.7754426191065542,0.8825904742194334,0.0490499919272747,0.24060150375939848,0.23748643791747243,0.2356756159139296,0.2344559101629308,0.4970379583996223,1.384901410164122,0.35401002506265666,0.3411616073164378,0.34679783744388465,0.298823316837863,0.48337229500740014,1.097305660829795,17
n10,1,0.8646616541353384,0.8391045845272207,0.7226648855608131,0.7585632124337817,0.8770966406713012,0.04315523943397401,0.2518796992481203,0.25130601646562045,0.2526806169009665,0.24902632792206783,0.5004906015312187,1.3848735428049361,0.3308270676691729,0.3476946334089191,0.34890003706812417,0.2878951562007578,0.5091464993437604,1.0972566370082117,17
n10,2,0.8602756892230576,0.803973481424082,0.7490922004496665,0.770856041725282,0.8702951994807199,0.048586962607887106,0.2644110275689223,0.26598703776562216,0.26759683478584384,0.2628970846175968,0.5030458726136856,1.384735790096122,0.3208020050125313,0.33145918029190047,0.2985550022613436,0.27444778636838896,0.49527834479661115,1.0974166815099962,17
n10,3,0.8652882205513784,0.8232801917003328,0.7414535140779485,0.7707189205333989,0.8819601885212744,0.049989250885447666,0.24812030075187969,0.24870406050957755,0.2497841990441469,0.24594712607638214,0.48937792225228105,1.3847366541368626,0.37531328320802004,0.3524740438440129,0.37987067918451767,0.3163933896637144,0.541920652667108,1.097316506207077,17
n10,4,0.8640350877192983,0.8146930707238755,0.7482314371454644,0.773511168078685,0.8897799644405979,0.04997867364094241,0.23308270676691728,0.23184388120681668,0.23099242605954984,0.22892032978387045,0.48551829462710516,1.3847074357104732,0.3151629072681704,0.33946539468023956,0.2995060307989212,0.2736491537789439,0.4599102840233144,1.0973866913362613,17
n10,5,0.8634085213032582,0.84717945559798,0.7121334700520221,0.7503637694261484,0.8740792654819804,0.0394408862632226,0.2449874686716792,0.24173180900267083,0.240299646268354,0.2395549242215809,0.4997597453511805,1.3845786493495882,0.35526315789473684,0.34772722729044353,0.3279683791343158,0.2980640690216719,0.49947355112048397,1.0972404896964625,17
