Model,Scale,Cluster,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,num_epochs_trained
Resnet152,-0.01,3,1,0.8909774436090225,0.8475971033574721,0.8129227382621047,0.8283573971518987,0.9227453175416978,0.04480395755324088,0.9483306836248012,0.6775147928994083,0.3076441102756892,0.31444503179150174,0.2976250781080991,0.2629524928227959,0.46738575274863003,1.0980140511740994,0.33579335793357934,0.278393351800554,0.2786885245901639,19
Resnet152,-0.01,3,2,0.8928571428571429,0.8427290790628899,0.8314244456778394,0.8368694153166395,0.9128794649156641,0.04910610090636827,0.9379968203497615,0.7248520710059172,0.29135338345864664,0.3142363477098877,0.2927945945369267,0.25476423547243693,0.46237081951742115,1.0980191955269272,0.28413284132841327,0.29916897506925205,0.29508196721311475,14
Resnet152,-0.01,3,3,0.8922305764411027,0.8478240740740741,0.8180449854658,0.8315310914344209,0.9210708271794245,0.05329096087197263,0.9467408585055644,0.6893491124260355,0.3533834586466165,0.3622119703709234,0.3519590742885313,0.3038513057186864,0.5384185217775967,1.0979153602257135,0.3210332103321033,0.39058171745152354,0.3442622950819672,16
Resnet152,-0.01,3,4,0.8809523809523809,0.8244829704457033,0.8130544397512723,0.818540858825219,0.9200595478876022,0.05107141997383805,0.9308426073131956,0.6952662721893491,0.35651629072681706,0.3587188903481038,0.3800566249157338,0.3075321747458439,0.537749683007187,1.0981303777781175,0.3025830258302583,0.4113573407202216,0.4262295081967213,17
Resnet152,-0.01,3,5,0.8953634085213033,0.8635981340945484,0.807050262932616,0.8305632317406918,0.9196338698601143,0.045638246578241386,0.9602543720190779,0.6538461538461539,0.30952380952380953,0.3298112228476105,0.31438025565033817,0.26948802601402005,0.5045471583764272,1.0979517194890356,0.32718327183271834,0.2880886426592798,0.32786885245901637,17
Resnet152,-0.05,3,1,0.8859649122807017,0.841707147814018,0.8010884187354775,0.8187305295950156,0.913897799644406,0.04516765589365583,0.9483306836248012,0.6538461538461539,0.3201754385964912,0.31201946023251637,0.2845220482539506,0.2647473705856894,0.44724176333667504,1.0980173560911588,0.39114391143911437,0.24930747922437674,0.21311475409836064,20
Resnet152,-0.05,3,2,0.8966165413533834,0.8517134385126428,0.8305636823736371,0.8404393582916214,0.9222678996434652,0.056574695041175675,0.9451510333863276,0.7159763313609467,0.33270676691729323,0.34854040595455577,0.3453856310962183,0.2890641411610724,0.510209914215665,1.0979153481710984,0.35301353013530135,0.3060941828254848,0.3770491803278688,15
Resnet152,-0.05,3,3,0.8947368421052632,0.8559027777777777,0.8153074759409601,0.8330789209595123,0.9252358867743483,0.052991315559338045,0.9531001589825119,0.6775147928994083,0.33521303258145363,0.32437287469369597,0.2866819847073181,0.2773581441893533,0.490159899478374,1.0979926086569305,0.36531365313653136,0.314404432132964,0.18032786885245902,13
Resnet152,-0.05,3,4,0.8909774436090225,0.8475971033574721,0.8129227382621047,0.8283573971518987,0.9149349488716004,0.04653189532087522,0.9483306836248012,0.6775147928994083,0.3558897243107769,0.34071664539776675,0.36148595830447655,0.3014805231459053,0.5048798524096447,1.0979536360091708,0.3763837638376384,0.33102493074792244,0.3770491803278688,18
Resnet152,-0.05,3,5,0.9010025062656641,0.8590026589073396,0.8365913773153593,0.8470329606335896,0.9260355029585798,0.04367273145659088,0.9483306836248012,0.7248520710059172,0.34273182957393483,0.3618028195889596,0.36226135591359093,0.2989533920492121,0.5239792124622793,1.0980182847463489,0.36531365313653136,0.31163434903047094,0.4098360655737705,22
Resnet152,-0.1,3,1,0.8959899749373433,0.8748231797919762,0.7966293826022333,0.8269694974764099,0.926929191635074,0.04884415604277455,0.9689984101748808,0.6242603550295858,0.31954887218045114,0.3171131762373301,0.3209919976680353,0.2723325484603088,0.48084642151559914,1.0979232248939528,0.3456334563345633,0.2894736842105263,0.32786885245901637,17
Resnet152,-0.1,3,2,0.8884711779448622,0.8422405145758576,0.8113329131428679,0.8252428617828564,0.9166823454153772,0.04811582192911839,0.9451510333863276,0.6775147928994083,0.3258145363408521,0.31584559283551245,0.3098769319285764,0.2733125551873363,0.4956283022557117,1.0979333816635988,0.3628536285362854,0.2880886426592798,0.2786885245901639,17
Resnet152,-0.1,3,3,0.8890977443609023,0.8460445882299993,0.8074030347786003,0.8243487506645402,0.9076208125981882,0.041770649053345765,0.9491255961844197,0.665680473372781,0.3076441102756892,0.32439142885947114,0.28911809348782375,0.2648689396343415,0.48669516498484033,1.098010133428426,0.3001230012300123,0.32132963988919666,0.2459016393442623,19
Resnet152,-0.1,3,4,0.8922305764411027,0.8503288091436255,0.8137176508217232,0.8299245381212594,0.9305039463410504,0.05337230995222365,0.9499205087440381,0.6775147928994083,0.3258145363408521,0.3367435535509345,0.3620236685996123,0.2851530103306732,0.518252566224839,1.0980528038869346,0.3124231242312423,0.33102493074792244,0.4426229508196721,15
Resnet152,-0.1,3,5,0.8928571428571429,0.859989690808291,0.8022149368303214,0.8260678926387504,0.9144786972841271,0.04703474699697497,0.9594594594594594,0.6449704142011834,0.31892230576441105,0.33046192001895724,0.3513739419670206,0.27878990450850766,0.5259174535621707,1.0980576768038923,0.32595325953259535,0.30193905817174516,0.4262295081967213,16
Resnet152,-0.2,3,1,0.8953634085213033,0.8587904590948359,0.813541264898731,0.8330618173345585,0.927317240665657,0.04710720350873635,0.9554848966613673,0.6715976331360947,0.30889724310776945,0.3085174503674694,0.27822717921107737,0.2595764786947544,0.4574178861808005,1.0979860880335195,0.34317343173431736,0.278393351800554,0.21311475409836064,17
Resnet152,-0.2,3,2,0.900375939849624,0.861500555694515,0.8297029190694349,0.8440807724565063,0.915584049068212,0.06029126961188217,0.9523052464228935,0.7071005917159763,0.3208020050125313,0.3300989308487225,0.37333862553465913,0.28239135935685167,0.5164754426504348,1.0980653900212103,0.3124231242312423,0.3157894736842105,0.4918032786885246,13
Resnet152,-0.2,3,3,0.8941102756892231,0.8499957884419532,0.8224828552882852,0.8350504619949596,0.9225454134956398,0.06223596768537494,0.9467408585055644,0.6982248520710059,0.3283208020050125,0.3310989306674495,0.3395281823033025,0.28262836219034404,0.5024458734045888,1.0980571851275573,0.2964329643296433,0.36149584487534625,0.36065573770491804,14
Resnet152,-0.2,3,4,0.8941102756892231,0.8488323903336426,0.8246465226103236,0.835815962235553,0.9166117910461802,0.05738558620979774,0.9451510333863276,0.7041420118343196,0.2926065162907268,0.32321216134514213,0.31285065791033007,0.25875016944457846,0.4859483374398537,1.0980015208944687,0.3050430504305043,0.27285318559556787,0.36065573770491804,13
Resnet152,-0.2,3,5,0.8878446115288221,0.8398114753470707,0.8130991241850971,0.8252901343023537,0.9178888251286442,0.04850786675342441,0.9427662957074722,0.6834319526627219,0.3201754385964912,0.3234073063943442,0.32160870743624104,0.27429589986845376,0.4843946026373975,1.098082746965823,0.3419434194341943,0.2950138504155125,0.32786885245901637,22
Resnet152,-0.3,3,1,0.8916040100250626,0.8453543447067339,0.819811196508029,0.8315394626136434,0.9252264795251222,0.05391968633414046,0.9443561208267091,0.6952662721893491,0.32142857142857145,0.3171395518450934,0.2963811855093257,0.2694522224397114,0.4637760966007263,1.0979699391066402,0.36900369003690037,0.2742382271468144,0.2459016393442623,15
Resnet152,-0.3,3,2,0.8922305764411027,0.8402125520608933,0.8342724903810876,0.8371845848714615,0.9106099660398304,0.06164419457304981,0.9348171701112877,0.7337278106508875,0.35401002506265666,0.35152405873120146,0.3416916842525675,0.30097691547432587,0.500882610588168,1.0980088537244734,0.33825338253382536,0.37534626038781166,0.3114754098360656,12
Resnet152,-0.3,3,3,0.8978696741854637,0.8561063762988828,0.8281130939501979,0.8409066586105232,0.9174984242857547,0.05291110641536433,0.9491255961844197,0.7071005917159763,0.31140350877192985,0.3243103891153092,0.30699993049610347,0.2689306588200601,0.48679243033120684,1.0980121105282667,0.2976629766297663,0.32825484764542934,0.29508196721311475,16
Resnet152,-0.3,3,4,0.8865914786967418,0.833450613890416,0.820958880913632,0.8269423278879638,0.9269480061335265,0.055794011465745995,0.9348171701112877,0.7071005917159763,0.33709273182957394,0.34373255395601277,0.3195824444961674,0.28789118464268487,0.4910784744919486,1.0980593570443904,0.3296432964329643,0.35041551246537395,0.2786885245901639,14
Resnet152,-0.3,3,5,0.8928571428571429,0.852382566060314,0.8130332734405132,0.8303030303030303,0.9223737311972606,0.05129261591906953,0.951510333863275,0.6745562130177515,0.3226817042606516,0.33386878804608106,0.3182459234791703,0.2774589381715136,0.5005331819121172,1.0978571198651652,0.34686346863468637,0.296398891966759,0.3114754098360656,17
Resnet152,-0.4,3,1,0.8878446115288221,0.8452326468344775,0.8033626212359244,0.821501830380378,0.9263953302414841,0.04368387538184865,0.9499205087440381,0.6568047337278107,0.3157894736842105,0.32892333674490554,0.3025417200723027,0.2704739811122978,0.4883491181307438,1.0979825180584026,0.36162361623616235,0.2673130193905817,0.2786885245901639,15
Resnet152,-0.4,3,2,0.8884711779448622,0.8487407342714599,0.800514576532676,0.8209697910784868,0.9210755308040376,0.056306692062456316,0.9531001589825119,0.6479289940828402,0.34210526315789475,0.3471490706267788,0.3521041331842863,0.2946168058768888,0.5094225138049975,1.0979647454474797,0.35793357933579334,0.32132963988919666,0.3770491803278688,11
Resnet152,-0.4,3,3,0.8897243107769424,0.8461372804437348,0.809964158380448,0.8259692948217539,0.9163695543786041,0.05219593444921692,0.9483306836248012,0.6715976331360947,0.3201754385964912,0.32432999772445986,0.3369788434272336,0.27647840969260784,0.5067339192225732,1.0980548923282145,0.3333333333333333,0.30055401662049863,0.3770491803278688,15
Resnet152,-0.4,3,4,0.8972431077694235,0.8513301028481013,0.834206639636504,0.842308832353728,0.9286060338096537,0.04547443200020762,0.9435612082670907,0.7248520710059172,0.33395989974937346,0.3298379743600127,0.35745147401975813,0.2875934368080965,0.5474400283727522,1.0980284103181863,0.32595325953259535,0.3365650969529086,0.4098360655737705,21
Resnet152,-0.4,3,5,0.8903508771929824,0.8433277037751902,0.8179344502873915,0.8295919419502173,0.9175054797226742,0.05755677593678277,0.9435612082670907,0.6923076923076923,0.3383458646616541,0.3443986889095028,0.39492769388435905,0.2969771366810484,0.5025889501148485,1.0979210203916954,0.34440344403444034,0.3157894736842105,0.5245901639344263,15
Resnet152,-0.5,3,1,0.8903508771929824,0.8417293280118108,0.821179951270449,0.8307690163699015,0.9217175755637292,0.05314909659885731,0.9411764705882353,0.7011834319526628,0.3233082706766917,0.3332078046374846,0.302769027417807,0.2754047980110655,0.4814794993991591,1.0979624671078316,0.36900369003690037,0.2770083102493075,0.26229508196721313,15
Resnet152,-0.5,3,2,0.8809523809523809,0.8293518518518519,0.8011542694800613,0.8139006242589533,0.9090366036067393,0.05000690116060385,0.9395866454689984,0.6627218934911243,0.34461152882205515,0.34462859952216446,0.3335779189043877,0.2930334893264078,0.5019715573037625,1.098016869194337,0.36654366543665434,0.32271468144044324,0.3114754098360656,14
Resnet152,-0.5,3,3,0.8847117794486216,0.8415273556231003,0.7959661715317823,0.8153906503421067,0.9156804733727811,0.035114171008160854,0.9499205087440381,0.6420118343195266,0.33208020050125314,0.32459741403756465,0.300673893619641,0.27830301193623613,0.47334155330056565,1.0980611488762215,0.33456334563345635,0.3379501385041551,0.22950819672131148,21
Resnet152,-0.5,3,4,0.8878446115288221,0.8472946824405418,0.8001171202528669,0.8201859923525987,0.9094646334465338,0.04958225144912769,0.9523052464228935,0.6479289940828402,0.3383458646616541,0.32749070775735084,0.3046705817859687,0.2822416273553632,0.4922106843704562,1.0980341221743284,0.34932349323493234,0.33518005540166207,0.22950819672131148,18
Resnet152,-0.5,3,5,0.8834586466165414,0.8268418785006463,0.8211352668366243,0.8239321673609991,0.9231898100676381,0.04921097172276966,0.9292527821939587,0.7130177514792899,0.3151629072681704,0.3331043372763118,0.3437560877584163,0.27646152818024977,0.5014721175248926,1.0980962597452262,0.32226322263222634,0.29916897506925205,0.4098360655737705,19
Resnet152,-0.6,3,1,0.8847117794486216,0.8303187495734079,0.8186846784131852,0.8242711474938963,0.9278228803115681,0.05207866259931034,0.9332273449920508,0.7041420118343196,0.3433583959899749,0.32487366298826464,0.3419366887461164,0.28829757810173984,0.4896952636276071,1.0979917407405344,0.3837638376383764,0.29778393351800553,0.3442622950819672,15
Resnet152,-0.6,3,2,0.8953634085213033,0.8491691547615787,0.8297687698140187,0.838874712775006,0.9239941298764828,0.05929081417297879,0.9435612082670907,0.7159763313609467,0.30889724310776945,0.34076999419004156,0.32753171294484845,0.2705838674332322,0.5039400188517035,1.0980067122846748,0.36039360393603936,0.2451523545706371,0.3770491803278688,14
Resnet152,-0.6,3,3,0.8903508771929824,0.845634948406311,0.8136071156433148,0.8279849355944313,0.9180957846116217,0.04739496283728204,0.9467408585055644,0.6804733727810651,0.3101503759398496,0.3101820559284496,0.30055700493429255,0.26416498144577394,0.47209696205613333,1.098064140072799,0.30996309963099633,0.31301939058171746,0.2786885245901639,15
Resnet152,-0.6,3,4,0.8928571428571429,0.8491540808090706,0.8184424417456091,0.8323132835852993,0.9240223516241616,0.04444131930938246,0.9475357710651828,0.6893491124260355,0.34398496240601506,0.3468581140143692,0.33440814881333497,0.29368944426576027,0.48956555739341195,1.0980084177826648,0.33579335793357934,0.3559556786703601,0.3114754098360656,20
Resnet152,-0.6,3,5,0.8928571428571429,0.8635197382582117,0.7978876021862447,0.8242887136099696,0.9147091748901703,0.04326982583209309,0.9626391096979332,0.6331360946745562,0.32644110275689225,0.33709207009970193,0.3276207758671747,0.28156969035457596,0.5172903351350148,1.0980045368232827,0.3087330873308733,0.3462603878116344,0.32786885245901637,16
Resnet152,-0.7,3,1,0.8853383458646616,0.8342234895632954,0.8125911327268793,0.8226252038272456,0.9188507163620286,0.05413479101393958,0.93879173290938,0.6863905325443787,0.3233082706766917,0.31786707525496166,0.30792685702616523,0.27233567430130806,0.48100221047331115,1.0980333437300231,0.36531365313653136,0.27977839335180055,0.2786885245901639,15
Resnet152,-0.7,3,2,0.900375939849624,0.8519219932521596,0.8480940913067609,0.8499850141080202,0.9254099208850339,0.04643121177829954,0.93879173290938,0.757396449704142,0.38220551378446116,0.3577786559221526,0.34601196677240825,0.3163091602056229,0.5010744066912632,1.098027662530144,0.3726937269372694,0.40304709141274236,0.26229508196721313,16
Resnet152,-0.7,3,3,0.8859649122807017,0.8331266424543065,0.8183977573117844,0.8253972070477802,0.9170586353844272,0.04736093826105777,0.9356120826709062,0.7011834319526628,0.35401002506265666,0.3373178924784152,0.3207503073168873,0.29432939142323394,0.4928042786104087,1.0980903752701323,0.36039360393603936,0.3559556786703601,0.2459016393442623,16
Resnet152,-0.7,3,4,0.8916040100250626,0.8477033615601746,0.8154838618639524,0.8299508220447807,0.9200172152660839,0.045233302958992215,0.9475357710651828,0.6834319526627219,0.3583959899749373,0.3547754865591521,0.3452335063743899,0.3036865776184115,0.4982366424241919,1.0979767965577543,0.33087330873308735,0.39335180055401664,0.3114754098360656,17
Resnet152,-0.7,3,5,0.8928571428571429,0.851048643325065,0.8151969407625517,0.8311153960634682,0.9239753153780303,0.04866614755902316,0.9499205087440381,0.6804733727810651,0.325187969924812,0.3398353347412743,0.34077564039797337,0.28302336708670767,0.5152055503157865,1.0979374230538197,0.33087330873308735,0.314404432132964,0.3770491803278688,18
Resnet152,-0.8,3,1,0.8978696741854637,0.8587201500801209,0.8237857593061213,0.8393996470036984,0.921762259997554,0.05276491516235011,0.9523052464228935,0.6952662721893491,0.3283208020050125,0.3428868099298236,0.30723761781008213,0.2815583470852138,0.4540349898607701,1.0979213545333144,0.3505535055350554,0.30886426592797783,0.26229508196721313,16
Resnet152,-0.8,3,2,0.8890977443609023,0.8402433596608354,0.8182213713887923,0.8284407709148769,0.9173102793012294,0.045949935655980254,0.9411764705882353,0.6952662721893491,0.3201754385964912,0.3148750068914601,0.3573517797754609,0.2773549653579576,0.5017512458899144,1.098074749121221,0.3247232472324723,0.3047091412742382,0.4426229508196721,19
Resnet152,-0.8,3,3,0.8916040100250626,0.8594545171030435,0.7981745232876455,0.8231399971944064,0.9121057186668046,0.05242612351854921,0.9602543720190779,0.636094674556213,0.3302005012531328,0.34311639767098684,0.2978935888082826,0.2810113547846346,0.49128888413621935,1.0980008439257238,0.3677736777367774,0.296398891966759,0.22950819672131148,15
